id,operation,arg1,arg2,result
3693,sin,0.045000000000000,0.000000000000000,0.044984814037660
3694,sqrt,0.000000000000000,0.000000000000000,0.000000000000000
3695,sin,0.000000000000000,0.000000000000000,0.000000000000000
3696,sqrt,0.016000000000000,0.000000000000000,0.126491106406735
3697,pow,0.015000000000000,1.000000000000000,0.015000000000000
3698,sin,0.024000000000000,0.000000000000000,0.023997696066354
3699,sqrt,0.035000000000000,0.000000000000000,0.187082869338697
3700,pow,0.027000000000000,2.000000000000000,0.000729000000000
3701,sin,0.042000000000000,0.000000000000000,0.041987653089048
3702,pow,0.037000000000000,0.000000000000000,1.000000000000000
3703,sqrt,0.018000000000000,0.000000000000000,0.134164078649987
3704,sin,0.032000000000000,0.000000000000000,0.031994538946280
3705,sqrt,0.041000000000000,0.000000000000000,0.202484567313166
3706,sin,0.013000000000000,0.000000000000000,0.012999633836427
3707,sqrt,0.031000000000000,0.000000000000000,0.176068168616590
3708,sin,0.014000000000000,0.000000000000000,0.013999542671149
3709,sin,0.022000000000000,0.000000000000000,0.021998225376280
3710,pow,0.015000000000000,0.000000000000000,1.000000000000000
3711,sin,0.020000000000000,0.000000000000000,0.019998666693333
3712,sqrt,0.049000000000000,0.000000000000000,0.221359436211787
3713,sqrt,0.007000000000000,0.000000000000000,0.083666002653408
3714,sin,0.044000000000000,0.000000000000000,0.043985804040905
3715,sin,0.017000000000000,0.000000000000000,0.016999181178499
3716,pow,0.049000000000000,1.000000000000000,0.049000000000000
3717,sin,0.015000000000000,0.000000000000000,0.014999437506328
3718,pow,0.015000000000000,0.000000000000000,1.000000000000000
3719,sqrt,0.022000000000000,0.000000000000000,0.148323969741913
3720,sqrt,0.047000000000000,0.000000000000000,0.216794833886788
3721,pow,0.043000000000000,0.000000000000000,1.000000000000000
3722,sin,0.031000000000000,0.000000000000000,0.030995035071904
3723,pow,0.005000000000000,0.000000000000000,1.000000000000000
3724,sin,0.005000000000000,0.000000000000000,0.004999979166693
3725,sin,0.047000000000000,0.000000000000000,0.046982698077775
3726,pow,0.014000000000000,0.000000000000000,1.000000000000000
3727,sqrt,0.018000000000000,0.000000000000000,0.134164078649987
3728,pow,0.034000000000000,2.000000000000000,0.001156000000000
3729,sqrt,0.011000000000000,0.000000000000000,0.104880884817015
3730,sin,0.032000000000000,0.000000000000000,0.031994538946280
3731,pow,0.028000000000000,0.000000000000000,1.000000000000000
3732,sqrt,0.045000000000000,0.000000000000000,0.212132034355964
3733,sin,0.042000000000000,0.000000000000000,0.041987653089048
3734,pow,0.045000000000000,2.000000000000000,0.002025000000000
3735,sin,0.015000000000000,0.000000000000000,0.014999437506328
3736,sqrt,0.045000000000000,0.000000000000000,0.212132034355964
3737,pow,0.027000000000000,1.000000000000000,0.027000000000000
3738,sin,0.039000000000000,0.000000000000000,0.038990114251841
3739,sqrt,0.002000000000000,0.000000000000000,0.044721359549996
3740,sin,0.017000000000000,0.000000000000000,0.016999181178499
3741,sqrt,0.009000000000000,0.000000000000000,0.094868329805051
3742,sin,0.036000000000000,0.000000000000000,0.035992224503869
3743,pow,0.039000000000000,2.000000000000000,0.001521000000000
3744,sin,0.028000000000000,0.000000000000000,0.027996341476750
3745,sin,0.035000000000000,0.000000000000000,0.034992854604336
3746,pow,0.035000000000000,0.000000000000000,1.000000000000000
3747,sin,0.014000000000000,0.000000000000000,0.013999542671149
3748,sin,0.030000000000000,0.000000000000000,0.029995500202496
3749,sin,0.027000000000000,0.000000000000000,0.026996719619572
3750,sin,0.017000000000000,0.000000000000000,0.016999181178499
3751,sqrt,0.010000000000000,0.000000000000000,0.100000000000000
3752,sin,0.014000000000000,0.000000000000000,0.013999542671149
3753,pow,0.036000000000000,1.000000000000000,0.036000000000000
3754,pow,0.042000000000000,1.000000000000000,0.042000000000000
3755,sqrt,0.035000000000000,0.000000000000000,0.187082869338697
3756,pow,0.025000000000000,2.000000000000000,0.000625000000000
3757,sin,0.030000000000000,0.000000000000000,0.029995500202496
3758,pow,0.022000000000000,2.000000000000000,0.000484000000000
3759,sqrt,0.004000000000000,0.000000000000000,0.063245553203368
3760,sqrt,0.041000000000000,0.000000000000000,0.202484567313166
3761,pow,0.049000000000000,1.000000000000000,0.049000000000000
3762,sin,0.001000000000000,0.000000000000000,0.000999999833333
3763,sqrt,0.001000000000000,0.000000000000000,0.031622776601684
3764,pow,0.017000000000000,2.000000000000000,0.000289000000000
3765,sin,0.020000000000000,0.000000000000000,0.019998666693333
3766,sqrt,0.026000000000000,0.000000000000000,0.161245154965971
3767,pow,0.036000000000000,2.000000000000000,0.001296000000000
3768,sin,0.007000000000000,0.000000000000000,0.006999942833473
3769,sqrt,0.021000000000000,0.000000000000000,0.144913767461894
3770,pow,0.013000000000000,0.000000000000000,1.000000000000000
3771,sin,0.037000000000000,0.000000000000000,0.036991558411181
3772,sqrt,0.001000000000000,0.000000000000000,0.031622776601684
3773,sin,0.029000000000000,0.000000000000000,0.028995935337589
3774,pow,0.017000000000000,2.000000000000000,0.000289000000000
3775,sqrt,0.046000000000000,0.000000000000000,0.214476105895272
3776,pow,0.016000000000000,0.000000000000000,1.000000000000000
3777,sqrt,0.026000000000000,0.000000000000000,0.161245154965971
3778,sqrt,0.013000000000000,0.000000000000000,0.114017542509914
3779,sqrt,0.031000000000000,0.000000000000000,0.176068168616590
3780,sin,0.032000000000000,0.000000000000000,0.031994538946280
3781,sqrt,0.026000000000000,0.000000000000000,0.161245154965971
3782,pow,0.027000000000000,2.000000000000000,0.000729000000000
3783,sin,0.017000000000000,0.000000000000000,0.016999181178499
3784,pow,0.028000000000000,1.000000000000000,0.028000000000000
3785,sin,0.028000000000000,0.000000000000000,0.027996341476750
3786,sqrt,0.035000000000000,0.000000000000000,0.187082869338697
3787,pow,0.031000000000000,2.000000000000000,0.000961000000000
3788,sin,0.026000000000000,0.000000000000000,0.025997070765677
3789,sqrt,0.004000000000000,0.000000000000000,0.063245553203368
3790,pow,0.039000000000000,2.000000000000000,0.001521000000000
3791,sin,0.037000000000000,0.000000000000000,0.036991558411181
3792,sqrt,0.046000000000000,0.000000000000000,0.214476105895272
3793,pow,0.035000000000000,0.000000000000000,1.000000000000000
3794,sin,0.041000000000000,0.000000000000000,0.040988514132096
3795,pow,0.004000000000000,1.000000000000000,0.004000000000000
3796,sqrt,0.025000000000000,0.000000000000000,0.158113883008419
3797,sin,0.042000000000000,0.000000000000000,0.041987653089048
3798,pow,0.034000000000000,2.000000000000000,0.001156000000000
3799,sin,0.024000000000000,0.000000000000000,0.023997696066354
3800,pow,0.046000000000000,0.000000000000000,1.000000000000000
3801,sqrt,0.017000000000000,0.000000000000000,0.130384048104053
3802,pow,0.000000000000000,0.000000000000000,1.000000000000000
3803,sqrt,0.013000000000000,0.000000000000000,0.114017542509914
3804,pow,0.029000000000000,2.000000000000000,0.000841000000000
3805,sin,0.029000000000000,0.000000000000000,0.028995935337589
3806,pow,0.007000000000000,0.000000000000000,1.000000000000000
3807,sqrt,0.048000000000000,0.000000000000000,0.219089023002066
3808,sqrt,0.004000000000000,0.000000000000000,0.063245553203368
3809,sin,0.026000000000000,0.000000000000000,0.025997070765677
3810,sqrt,0.042000000000000,0.000000000000000,0.204939015319192
3811,sin,0.030000000000000,0.000000000000000,0.029995500202496
3812,sqrt,0.018000000000000,0.000000000000000,0.134164078649987
3813,sin,0.031000000000000,0.000000000000000,0.030995035071904
3814,sqrt,0.028000000000000,0.000000000000000,0.167332005306815
3815,sin,0.005000000000000,0.000000000000000,0.004999979166693
3816,sqrt,0.034000000000000,0.000000000000000,0.184390889145858
3817,pow,0.038000000000000,2.000000000000000,0.001444000000000
3818,pow,0.030000000000000,0.000000000000000,1.000000000000000
3819,sqrt,0.042000000000000,0.000000000000000,0.204939015319192
3820,sqrt,0.009000000000000,0.000000000000000,0.094868329805051
3821,sin,0.019000000000000,0.000000000000000,0.018998856853967
3822,sqrt,0.049000000000000,0.000000000000000,0.221359436211787
3823,pow,0.023000000000000,0.000000000000000,1.000000000000000
3824,sqrt,0.007000000000000,0.000000000000000,0.083666002653408
3825,pow,0.002000000000000,1.000000000000000,0.002000000000000
3826,sqrt,0.009000000000000,0.000000000000000,0.094868329805051
3827,pow,0.021000000000000,0.000000000000000,1.000000000000000
3828,sqrt,0.038000000000000,0.000000000000000,0.194935886896179
3829,pow,0.007000000000000,2.000000000000000,0.000049000000000
3830,sin,0.031000000000000,0.000000000000000,0.030995035071904
3831,pow,0.038000000000000,0.000000000000000,1.000000000000000
3832,sin,0.036000000000000,0.000000000000000,0.035992224503869
3833,pow,0.031000000000000,1.000000000000000,0.031000000000000
3834,pow,0.030000000000000,0.000000000000000,1.000000000000000
3835,sqrt,0.045000000000000,0.000000000000000,0.212132034355964
3836,pow,0.012000000000000,1.000000000000000,0.012000000000000
3837,sqrt,0.029000000000000,0.000000000000000,0.170293863659264
3838,pow,0.048000000000000,0.000000000000000,1.000000000000000
3839,sqrt,0.009000000000000,0.000000000000000,0.094868329805051
3840,pow,0.040000000000000,0.000000000000000,1.000000000000000
3841,sin,0.023000000000000,0.000000000000000,0.022997972220302
3842,pow,0.016000000000000,1.000000000000000,0.016000000000000
3843,pow,0.034000000000000,0.000000000000000,1.000000000000000
3844,sqrt,0.032000000000000,0.000000000000000,0.178885438199983
3845,pow,0.036000000000000,0.000000000000000,1.000000000000000
3846,pow,0.034000000000000,1.000000000000000,0.034000000000000
3847,sqrt,0.035000000000000,0.000000000000000,0.187082869338697
3848,sin,0.023000000000000,0.000000000000000,0.022997972220302
3849,pow,0.023000000000000,2.000000000000000,0.000529000000000
3850,sin,0.011000000000000,0.000000000000000,0.010999778168009
3851,pow,0.007000000000000,1.000000000000000,0.007000000000000
3852,sqrt,0.020000000000000,0.000000000000000,0.141421356237310
3853,pow,0.038000000000000,0.000000000000000,1.000000000000000
3854,sqrt,0.039000000000000,0.000000000000000,0.197484176581315
3855,sin,0.008000000000000,0.000000000000000,0.007999914666940
3856,pow,0.001000000000000,0.000000000000000,1.000000000000000
3857,sqrt,0.003000000000000,0.000000000000000,0.054772255750517
3858,pow,0.024000000000000,2.000000000000000,0.000576000000000
3859,sin,0.044000000000000,0.000000000000000,0.043985804040905
3860,sin,0.034000000000000,0.000000000000000,0.033993449711951
3861,pow,0.043000000000000,0.000000000000000,1.000000000000000
3862,sin,0.018000000000000,0.000000000000000,0.017999028015746
3863,sqrt,0.009000000000000,0.000000000000000,0.094868329805051
3864,pow,0.009000000000000,2.000000000000000,0.000081000000000
3865,sin,0.002000000000000,0.000000000000000,0.001999998666667
3866,sqrt,0.009000000000000,0.000000000000000,0.094868329805051
3867,sin,0.007000000000000,0.000000000000000,0.006999942833473
3868,sqrt,0.019000000000000,0.000000000000000,0.137840487520902
3869,sin,0.002000000000000,0.000000000000000,0.001999998666667
3870,sqrt,0.006000000000000,0.000000000000000,0.077459666924148
3871,sin,0.015000000000000,0.000000000000000,0.014999437506328
3872,pow,0.041000000000000,2.000000000000000,0.001681000000000
3873,sin,0.017000000000000,0.000000000000000,0.016999181178499
3874,sin,0.037000000000000,0.000000000000000,0.036991558411181
3875,pow,0.030000000000000,2.000000000000000,0.000900000000000
3876,pow,0.018000000000000,0.000000000000000,1.000000000000000
3877,sqrt,0.021000000000000,0.000000000000000,0.144913767461894
3878,sin,0.046000000000000,0.000000000000000,0.045983779049605
3879,sqrt,0.045000000000000,0.000000000000000,0.212132034355964
3880,pow,0.035000000000000,2.000000000000000,0.001225000000000
3881,sqrt,0.041000000000000,0.000000000000000,0.202484567313166
3882,pow,0.017000000000000,1.000000000000000,0.017000000000000
3883,sqrt,0.027000000000000,0.000000000000000,0.164316767251550
3884,sin,0.040000000000000,0.000000000000000,0.039989334186634
3885,sqrt,0.043000000000000,0.000000000000000,0.207364413533277
3886,sqrt,0.026000000000000,0.000000000000000,0.161245154965971
3887,sin,0.045000000000000,0.000000000000000,0.044984814037660
3888,pow,0.006000000000000,2.000000000000000,0.000036000000000
3889,sin,0.029000000000000,0.000000000000000,0.028995935337589
3890,pow,0.006000000000000,2.000000000000000,0.000036000000000
3891,sin,0.022000000000000,0.000000000000000,0.021998225376280
3892,pow,0.027000000000000,1.000000000000000,0.027000000000000
3893,sin,0.024000000000000,0.000000000000000,0.023997696066354
3894,pow,0.036000000000000,0.000000000000000,1.000000000000000
3895,pow,0.047000000000000,1.000000000000000,0.047000000000000
3896,sqrt,0.026000000000000,0.000000000000000,0.161245154965971
3897,pow,0.027000000000000,1.000000000000000,0.027000000000000
3898,sqrt,0.030000000000000,0.000000000000000,0.173205080756888
3899,pow,0.047000000000000,1.000000000000000,0.047000000000000
3900,pow,0.015000000000000,1.000000000000000,0.015000000000000
3901,pow,0.005000000000000,1.000000000000000,0.005000000000000
3902,sin,0.032000000000000,0.000000000000000,0.031994538946280
3903,pow,0.009000000000000,1.000000000000000,0.009000000000000
3904,sin,0.017000000000000,0.000000000000000,0.016999181178499
3905,pow,0.015000000000000,0.000000000000000,1.000000000000000
3906,sin,0.012000000000000,0.000000000000000,0.011999712002074
3907,sqrt,0.037000000000000,0.000000000000000,0.192353840616713
3908,sqrt,0.040000000000000,0.000000000000000,0.200000000000000
3909,sqrt,0.040000000000000,0.000000000000000,0.200000000000000
3910,sqrt,0.026000000000000,0.000000000000000,0.161245154965971
3911,sqrt,0.046000000000000,0.000000000000000,0.214476105895272
3912,pow,0.041000000000000,1.000000000000000,0.041000000000000
3913,pow,0.005000000000000,2.000000000000000,0.000025000000000
3914,sqrt,0.017000000000000,0.000000000000000,0.130384048104053
3915,pow,0.005000000000000,0.000000000000000,1.000000000000000
3916,sqrt,0.018000000000000,0.000000000000000,0.134164078649987
3917,sin,0.022000000000000,0.000000000000000,0.021998225376280
3918,sin,0.048000000000000,0.000000000000000,0.047981570123250
3919,pow,0.009000000000000,1.000000000000000,0.009000000000000
3920,sin,0.014000000000000,0.000000000000000,0.013999542671149
3921,pow,0.045000000000000,0.000000000000000,1.000000000000000
3922,sqrt,0.048000000000000,0.000000000000000,0.219089023002066
3923,sqrt,0.038000000000000,0.000000000000000,0.194935886896179
3924,pow,0.016000000000000,1.000000000000000,0.016000000000000
3925,sqrt,0.006000000000000,0.000000000000000,0.077459666924148
3926,sin,0.031000000000000,0.000000000000000,0.030995035071904
3927,sin,0.003000000000000,0.000000000000000,0.002999995500002
3928,pow,0.036000000000000,1.000000000000000,0.036000000000000
3929,sin,0.024000000000000,0.000000000000000,0.023997696066354
3930,sqrt,0.025000000000000,0.000000000000000,0.158113883008419
3931,sin,0.007000000000000,0.000000000000000,0.006999942833473
3932,sqrt,0.028000000000000,0.000000000000000,0.167332005306815
3933,sin,0.019000000000000,0.000000000000000,0.018998856853967
3934,sin,0.047000000000000,0.000000000000000,0.046982698077775
3935,pow,0.037000000000000,0.000000000000000,1.000000000000000
3936,sin,0.017000000000000,0.000000000000000,0.016999181178499
3937,pow,0.017000000000000,2.000000000000000,0.000289000000000
3938,pow,0.022000000000000,2.000000000000000,0.000484000000000
3939,sqrt,0.004000000000000,0.000000000000000,0.063245553203368
3940,sin,0.038000000000000,0.000000000000000,0.037990855326937
3941,sqrt,0.047000000000000,0.000000000000000,0.216794833886788
3942,sin,0.007000000000000,0.000000000000000,0.006999942833473
3943,pow,0.009000000000000,1.000000000000000,0.009000000000000
3944,sqrt,0.032000000000000,0.000000000000000,0.178885438199983
3945,pow,0.004000000000000,1.000000000000000,0.004000000000000
3946,sqrt,0.044000000000000,0.000000000000000,0.209761769634030
3947,sin,0.013000000000000,0.000000000000000,0.012999633836427
3948,sqrt,0.034000000000000,0.000000000000000,0.184390889145858
3949,sin,0.028000000000000,0.000000000000000,0.027996341476750
3950,sin,0.022000000000000,0.000000000000000,0.021998225376280
3951,sqrt,0.037000000000000,0.000000000000000,0.192353840616713
3952,pow,0.020000000000000,0.000000000000000,1.000000000000000
3953,sin,0.003000000000000,0.000000000000000,0.002999995500002
3954,sqrt,0.042000000000000,0.000000000000000,0.204939015319192
3955,pow,0.046000000000000,2.000000000000000,0.002116000000000
3956,sin,0.038000000000000,0.000000000000000,0.037990855326937
3957,sqrt,0.004000000000000,0.000000000000000,0.063245553203368
3958,pow,0.021000000000000,1.000000000000000,0.021000000000000
3959,sin,0.001000000000000,0.000000000000000,0.000999999833333
3960,pow,0.027000000000000,0.000000000000000,1.000000000000000
3961,sin,0.038000000000000,0.000000000000000,0.037990855326937
3962,sin,0.002000000000000,0.000000000000000,0.001999998666667
3963,pow,0.017000000000000,2.000000000000000,0.000289000000000
3964,sin,0.028000000000000,0.000000000000000,0.027996341476750
3965,sqrt,0.027000000000000,0.000000000000000,0.164316767251550
3966,pow,0.028000000000000,0.000000000000000,1.000000000000000
3967,sin,0.035000000000000,0.000000000000000,0.034992854604336
3968,sqrt,0.010000000000000,0.000000000000000,0.100000000000000
3969,pow,0.015000000000000,2.000000000000000,0.000225000000000
3970,sqrt,0.034000000000000,0.000000000000000,0.184390889145858
3971,sin,0.009000000000000,0.000000000000000,0.008999878500492
3972,pow,0.014000000000000,0.000000000000000,1.000000000000000
3973,sqrt,0.046000000000000,0.000000000000000,0.214476105895272
3974,pow,0.043000000000000,1.000000000000000,0.043000000000000
3975,sqrt,0.048000000000000,0.000000000000000,0.219089023002066
3976,sqrt,0.041000000000000,0.000000000000000,0.202484567313166
3977,sqrt,0.007000000000000,0.000000000000000,0.083666002653408
3978,sqrt,0.021000000000000,0.000000000000000,0.144913767461894
3979,pow,0.016000000000000,0.000000000000000,1.000000000000000
3980,sqrt,0.012000000000000,0.000000000000000,0.109544511501033
3981,sqrt,0.018000000000000,0.000000000000000,0.134164078649987
3982,pow,0.024000000000000,0.000000000000000,1.000000000000000
3983,sqrt,0.045000000000000,0.000000000000000,0.212132034355964
3984,sqrt,0.045000000000000,0.000000000000000,0.212132034355964
3985,pow,0.030000000000000,0.000000000000000,1.000000000000000
3986,sqrt,0.040000000000000,0.000000000000000,0.200000000000000
3987,sin,0.018000000000000,0.000000000000000,0.017999028015746
3988,sqrt,0.018000000000000,0.000000000000000,0.134164078649987
3989,pow,0.032000000000000,1.000000000000000,0.032000000000000
3990,sqrt,0.031000000000000,0.000000000000000,0.176068168616590
3991,sqrt,0.031000000000000,0.000000000000000,0.176068168616590
3992,pow,0.048000000000000,1.000000000000000,0.048000000000000
3993,sin,0.033000000000000,0.000000000000000,0.032994010826120
3994,pow,0.010000000000000,1.000000000000000,0.010000000000000
3995,sin,0.003000000000000,0.000000000000000,0.002999995500002
3996,sqrt,0.017000000000000,0.000000000000000,0.130384048104053
3997,sin,0.027000000000000,0.000000000000000,0.026996719619572
3998,sin,0.031000000000000,0.000000000000000,0.030995035071904
3999,sqrt,0.024000000000000,0.000000000000000,0.154919333848297
4000,sin,0.046000000000000,0.000000000000000,0.045983779049605
4001,sin,0.024000000000000,0.000000000000000,0.023997696066354
4002,sin,0.003000000000000,0.000000000000000,0.002999995500002
4003,sin,0.014000000000000,0.000000000000000,0.013999542671149
4004,sin,0.037000000000000,0.000000000000000,0.036991558411181
4005,pow,0.006000000000000,1.000000000000000,0.006000000000000
4006,sin,0.023000000000000,0.000000000000000,0.022997972220302
4007,sin,0.039000000000000,0.000000000000000,0.038990114251841
4008,pow,0.028000000000000,2.000000000000000,0.000784000000000
4009,sin,0.036000000000000,0.000000000000000,0.035992224503869
4010,sqrt,0.041000000000000,0.000000000000000,0.202484567313166
4011,sin,0.026000000000000,0.000000000000000,0.025997070765677
4012,pow,0.010000000000000,2.000000000000000,0.000100000000000
4013,pow,0.046000000000000,2.000000000000000,0.002116000000000
4014,sin,0.031000000000000,0.000000000000000,0.030995035071904
4015,pow,0.014000000000000,0.000000000000000,1.000000000000000
4016,sin,0.047000000000000,0.000000000000000,0.046982698077775
4017,sqrt,0.042000000000000,0.000000000000000,0.204939015319192
4018,sin,0.036000000000000,0.000000000000000,0.035992224503869
4019,pow,0.026000000000000,0.000000000000000,1.000000000000000
4020,sqrt,0.029000000000000,0.000000000000000,0.170293863659264
4021,sin,0.002000000000000,0.000000000000000,0.001999998666667
4022,sqrt,0.044000000000000,0.000000000000000,0.209761769634030
4023,pow,0.011000000000000,0.000000000000000,1.000000000000000
4024,sqrt,0.044000000000000,0.000000000000000,0.209761769634030
4025,pow,0.027000000000000,1.000000000000000,0.027000000000000
4026,sin,0.019000000000000,0.000000000000000,0.018998856853967
4027,sqrt,0.019000000000000,0.000000000000000,0.137840487520902
4028,pow,0.032000000000000,0.000000000000000,1.000000000000000
4029,sin,0.008000000000000,0.000000000000000,0.007999914666940
4030,pow,0.018000000000000,0.000000000000000,1.000000000000000
4031,sin,0.027000000000000,0.000000000000000,0.026996719619572
4032,sin,0.015000000000000,0.000000000000000,0.014999437506328
4033,pow,0.004000000000000,1.000000000000000,0.004000000000000
4034,sin,0.032000000000000,0.000000000000000,0.031994538946280
4035,pow,0.043000000000000,2.000000000000000,0.001849000000000
4036,sin,0.030000000000000,0.000000000000000,0.029995500202496
4037,pow,0.023000000000000,1.000000000000000,0.023000000000000
4038,sin,0.010000000000000,0.000000000000000,0.009999833334167
4039,pow,0.000000000000000,1.000000000000000,0.000000000000000
4040,sin,0.009000000000000,0.000000000000000,0.008999878500492
4041,sin,0.011000000000000,0.000000000000000,0.010999778168009
4042,sqrt,0.006000000000000,0.000000000000000,0.077459666924148
4043,sin,0.033000000000000,0.000000000000000,0.032994010826120
4044,pow,0.038000000000000,0.000000000000000,1.000000000000000
4045,sin,0.043000000000000,0.000000000000000,0.042986750058350
4046,sqrt,0.044000000000000,0.000000000000000,0.209761769634030
4047,pow,0.004000000000000,1.000000000000000,0.004000000000000
4048,sqrt,0.024000000000000,0.000000000000000,0.154919333848297
4049,sin,0.018000000000000,0.000000000000000,0.017999028015746
4050,sin,0.018000000000000,0.000000000000000,0.017999028015746
4051,pow,0.010000000000000,2.000000000000000,0.000100000000000
4052,sin,0.014000000000000,0.000000000000000,0.013999542671149
4053,sin,0.009000000000000,0.000000000000000,0.008999878500492
4054,pow,0.015000000000000,1.000000000000000,0.015000000000000
4055,sqrt,0.047000000000000,0.000000000000000,0.216794833886788
4056,pow,0.008000000000000,0.000000000000000,1.000000000000000
4057,pow,0.001000000000000,0.000000000000000,1.000000000000000
4058,sqrt,0.009000000000000,0.000000000000000,0.094868329805051
4059,sin,0.019000000000000,0.000000000000000,0.018998856853967
4060,sqrt,0.022000000000000,0.000000000000000,0.148323969741913
4061,sin,0.046000000000000,0.000000000000000,0.045983779049605
4062,sqrt,0.029000000000000,0.000000000000000,0.170293863659264
4063,sin,0.024000000000000,0.000000000000000,0.023997696066354
4064,sin,0.005000000000000,0.000000000000000,0.004999979166693
4065,sqrt,0.019000000000000,0.000000000000000,0.137840487520902
4066,pow,0.034000000000000,1.000000000000000,0.034000000000000
4067,pow,0.004000000000000,0.000000000000000,1.000000000000000
4068,sqrt,0.018000000000000,0.000000000000000,0.134164078649987
4069,pow,0.012000000000000,0.000000000000000,1.000000000000000
4070,sqrt,0.040000000000000,0.000000000000000,0.200000000000000
4071,pow,0.036000000000000,0.000000000000000,1.000000000000000
4072,pow,0.001000000000000,1.000000000000000,0.001000000000000
4073,sqrt,0.026000000000000,0.000000000000000,0.161245154965971
4074,pow,0.019000000000000,1.000000000000000,0.019000000000000
4075,sqrt,0.042000000000000,0.000000000000000,0.204939015319192
4076,pow,0.030000000000000,1.000000000000000,0.030000000000000
4077,sqrt,0.013000000000000,0.000000000000000,0.114017542509914
4078,pow,0.040000000000000,1.000000000000000,0.040000000000000
4079,sqrt,0.017000000000000,0.000000000000000,0.130384048104053
4080,pow,0.044000000000000,0.000000000000000,1.000000000000000
4081,sin,0.004000000000000,0.000000000000000,0.003999989333342
4082,sqrt,0.001000000000000,0.000000000000000,0.031622776601684
4083,pow,0.023000000000000,0.000000000000000,1.000000000000000
4084,sin,0.047000000000000,0.000000000000000,0.046982698077775
4085,sqrt,0.002000000000000,0.000000000000000,0.044721359549996
4086,pow,0.025000000000000,1.000000000000000,0.025000000000000
4087,pow,0.022000000000000,1.000000000000000,0.022000000000000
4088,pow,0.030000000000000,2.000000000000000,0.000900000000000
4089,sqrt,0.031000000000000,0.000000000000000,0.176068168616590
4090,pow,0.038000000000000,0.000000000000000,1.000000000000000
4091,pow,0.023000000000000,1.000000000000000,0.023000000000000
4092,sin,0.023000000000000,0.000000000000000,0.022997972220302
4093,pow,0.020000000000000,0.000000000000000,1.000000000000000
4094,sqrt,0.021000000000000,0.000000000000000,0.144913767461894
4095,pow,0.033000000000000,1.000000000000000,0.033000000000000
4096,sqrt,0.025000000000000,0.000000000000000,0.158113883008419
4097,pow,0.040000000000000,2.000000000000000,0.001600000000000
4098,sqrt,0.016000000000000,0.000000000000000,0.126491106406735
4099,sin,0.043000000000000,0.000000000000000,0.042986750058350
4100,sqrt,0.012000000000000,0.000000000000000,0.109544511501033
4101,sin,0.038000000000000,0.000000000000000,0.037990855326937
4102,pow,0.010000000000000,0.000000000000000,1.000000000000000
4103,sin,0.035000000000000,0.000000000000000,0.034992854604336
4104,sqrt,0.023000000000000,0.000000000000000,0.151657508881031
4105,pow,0.039000000000000,2.000000000000000,0.001521000000000
4106,sin,0.039000000000000,0.000000000000000,0.038990114251841
4107,sqrt,0.016000000000000,0.000000000000000,0.126491106406735
4108,pow,0.024000000000000,0.000000000000000,1.000000000000000
4109,pow,0.040000000000000,0.000000000000000,1.000000000000000
4110,sin,0.047000000000000,0.000000000000000,0.046982698077775
4111,pow,0.035000000000000,1.000000000000000,0.035000000000000
4112,sin,0.049000000000000,0.000000000000000,0.048980394187159
4113,sqrt,0.046000000000000,0.000000000000000,0.214476105895272
4114,sin,0.023000000000000,0.000000000000000,0.022997972220302
4115,sqrt,0.030000000000000,0.000000000000000,0.173205080756888
4116,sin,0.046000000000000,0.000000000000000,0.045983779049605
4117,pow,0.010000000000000,0.000000000000000,1.000000000000000
4118,sqrt,0.018000000000000,0.000000000000000,0.134164078649987
4119,pow,0.036000000000000,2.000000000000000,0.001296000000000
4120,pow,0.006000000000000,2.000000000000000,0.000036000000000
4121,sin,0.015000000000000,0.000000000000000,0.014999437506328
4122,pow,0.018000000000000,0.000000000000000,1.000000000000000
4123,sqrt,0.011000000000000,0.000000000000000,0.104880884817015
4124,pow,0.008000000000000,0.000000000000000,1.000000000000000
4125,pow,0.049000000000000,2.000000000000000,0.002401000000000
4126,sin,0.023000000000000,0.000000000000000,0.022997972220302
4127,sqrt,0.008000000000000,0.000000000000000,0.089442719099992
4128,sin,0.035000000000000,0.000000000000000,0.034992854604336
4129,sqrt,0.014000000000000,0.000000000000000,0.118321595661992
4130,sin,0.012000000000000,0.000000000000000,0.011999712002074
4131,sqrt,0.033000000000000,0.000000000000000,0.181659021245850
4132,pow,0.049000000000000,1.000000000000000,0.049000000000000
4133,pow,0.041000000000000,2.000000000000000,0.001681000000000
4134,sqrt,0.037000000000000,0.000000000000000,0.192353840616713
4135,pow,0.043000000000000,0.000000000000000,1.000000000000000
4136,sqrt,0.038000000000000,0.000000000000000,0.194935886896179
4137,pow,0.016000000000000,1.000000000000000,0.016000000000000
4138,sqrt,0.034000000000000,0.000000000000000,0.184390889145858
4139,pow,0.036000000000000,1.000000000000000,0.036000000000000
4140,sin,0.004000000000000,0.000000000000000,0.003999989333342
4141,pow,0.031000000000000,1.000000000000000,0.031000000000000
4142,sqrt,0.023000000000000,0.000000000000000,0.151657508881031
4143,sqrt,0.029000000000000,0.000000000000000,0.170293863659264
4144,sin,0.015000000000000,0.000000000000000,0.014999437506328
4145,sqrt,0.016000000000000,0.000000000000000,0.126491106406735
4146,sin,0.010000000000000,0.000000000000000,0.009999833334167
4147,sin,0.027000000000000,0.000000000000000,0.026996719619572
4148,pow,0.043000000000000,0.000000000000000,1.000000000000000
